24.1,-51.578,65.454,-9.0769,-0.64659,-9.0591,-0.79032
24.2,-51.464,65.608,-9.0523,-0.70405,-9.0591,-0.79032
24.3,-52.677,66.176,-9.0496,-0.68504,-9.0591,-0.79032
24.4,-52.924,65.969,-9.1422,-0.63301,-9.0591,-0.79032
24.5,-48.555,65.631,-9.192,-0.70226,-9.0591,-0.79032
24.6,-52.632,61.623,-8.8789,-0.7752,-9.0591,-0.79032
24.7,-51.614,65.441,-9.0822,-0.91206,-9.0591,-0.79032
24.8,-54.115,64.643,-9.1458,-0.75464,-9.0591,-0.79032
24.9,-51.725,66.177,-9.3325,-0.83538,-9.0591,-0.79032
25,-50.676,66.421,-9.2558,-0.8461,-9.0591,-0.79032
25.1,-52.309,63.869,-9.1339,-0.777,-9.0591,-0.79032
25.2,-50.427,65.528,-9.1847,-0.89539,-9.0591,-0.79032
25.3,-52.427,64.198,-9.0938,-0.81234,-9.0591,-0.79032
25.4,-49.02,66.062,-9.1859,-0.84779,-9.0591,-0.79032
25.5,-51.172,65.464,-8.9624,-0.76076,-9.0591,-0.79032
25.6,-50.297,65.372,-8.9988,-0.64728,-9.0591,-0.79032
25.7,-47.637,64.715,-8.9073,-0.65931,-9.0591,-0.79032
25.8,-50.148,62.617,-8.6453,-0.65525,-9.0591,-0.79032
25.9,-48.747,63.208,-8.7195,-0.65465,-9.0591,-0.79032
26,-50.464,60.593,-8.6409,-0.65474,-9.0591,-0.79032
26.1,-50.985,61.853,-8.7432,-0.81895,-9.0591,-0.79032
26.2,-52.376,63.556,-8.8921,-0.81095,-9.0591,-0.79032
26.3,-51.993,65.971,-9.0795,-0.76723,-9.0591,-0.79032
26.4,-49.75,65.975,-9.1278,-0.68398,-9.0591,-0.79032
26.5,-49.816,62.047,-8.9393,-0.70117,-9.0591,-0.79032
26.6,-52.123,63.415,-8.8554,-0.90413,-9.0591,-0.79032
26.7,-51.629,66.22,-9.0709,-0.7708,-9.0591,-0.79032
26.8,-54.044,64.728,-9.0946,-0.65832,-9.0591,-0.79032
26.9,-51.132,66.487,-9.269,-0.7778,-9.0591,-0.79032
27,-49.796,64.556,-9.1557,-0.76843,-9.0591,-0.79032
27.1,-52.095,64.202,-8.985,-0.85151,-9.0591,-0.79032
27.2,-56.183,64.368,-9.1165,-0.78232,-9.0591,-0.79032
27.3,-50.651,67.445,-9.4979,-0.84357,-9.0591,-0.79032
27.4,-45.78,65.571,-9.253,-0.85201,-9.0591,-0.79032
27.5,-49.381,61.558,-8.7297,-0.84652,-9.0591,-0.79032
27.6,-49.919,61.004,-8.7619,-0.83117,-9.0591,-0.79032
27.7,-49.797,60.189,-8.8174,-0.8956,-9.0591,-0.79032
27.8,-48.244,60.685,-8.8567,-1.0109,-9.0591,-0.79032
27.9,-46.13,62.987,-8.7862,-1.0158,-9.0591,-0.79032
28,-47.632,58.804,-8.5775,-0.77978,-9.0591,-0.79032
28.1,-49.825,57.129,-8.5185,-0.94665,-9.0591,-0.79032
28.2,-49.357,60.594,-8.7252,-1.075,-9.0591,-0.79032
28.3,-49.686,59.206,-8.8331,-0.9475,-9.0591,-0.79032
28.4,-51.016,61.219,-8.8726,-1.1115,-9.0591,-0.79032
28.5,-48.346,65.295,-9.0566,-0.99961,-9.0591,-0.79032
28.6,-50.679,62.62,-8.8917,-0.76502,-9.0591,-0.79032
28.7,-48.042,63.832,-8.9238,-0.83641,-9.0591,-0.79032
28.8,-50.984,61.714,-8.7456,-0.76981,-9.0591,-0.79032
28.9,-47.868,61.972,-8.877,-0.81554,-9.0591,-0.79032
29,-53.371,61.124,-8.7008,-0.889,-9.0591,-0.79032
29.1,-47.841,63.349,-9.0911,-0.85531,-9.0591,-0.79032
29.2,-52.811,60.444,-8.8196,-0.92368,-9.0591,-0.79032
29.3,-52.305,62.827,-9.1162,-0.99608,-9.0591,-0.79032
29.4,-50.614,63.996,-9.2478,-1.0078,-9.0591,-0.79032
29.5,-53.112,62.516,-9.1783,-1.0002,-9.0591,-0.79032
29.6,-49.821,64.488,-9.3472,-1.0753,-9.0591,-0.79032
29.7,-49.514,64.846,-9.1851,-1.0369,-9.0591,-0.79032
29.8,-48.506,65.13,-9.0653,-0.89356,-9.0591,-0.79032
29.9,-51.621,63.055,-8.8742,-0.76602,-9.0591,-0.79032
30,0.20359,54.863,-8.9933,-0.78904,3.5773,-2.9921
30.1,11.38,16.673,-4.7767,-1.549,3.5773,-2.9921
30.2,19.768,-7.5842,-1.9789,-2.0492,3.5773,-2.9921
30.3,24.486,-24.98,-0.040831,-2.2909,3.5773,-2.9921
30.4,25.039,-35.719,1.246,-2.4891,3.5773,-2.9921
30.5,31.36,-43.468,1.8748,-2.5602,3.5773,-2.9921
30.6,30.218,-51.155,2.6907,-2.7972,3.5773,-2.9921
30.7,30.326,-52.544,2.9292,-2.9342,3.5773,-2.9921
30.8,30.27,-54.755,3.013,-2.915,3.5773,-2.9921
30.9,34.65,-53.147,3.057,-3.0391,3.5773,-2.9921
31,32.428,-57.233,3.4001,-2.8986,3.5773,-2.9921
31.1,37.805,-57.183,3.4359,-2.985,3.5773,-2.9921
31.2,33.594,-61.221,3.8698,-2.9722,3.5773,-2.9921
31.3,33.621,-60.683,3.7447,-3.0169,3.5773,-2.9921
31.4,34.611,-60.321,3.6691,-3.0629,3.5773,-2.9921
31.5,32.026,-60.996,3.6976,-3.0909,3.5773,-2.9921
31.6,33.337,-59.981,3.489,-3.1327,3.5773,-2.9921
31.7,31.304,-61.044,3.4784,-3.1941,3.5773,-2.9921
31.8,35.894,-57.203,3.2847,-3.2996,3.5773,-2.9921
31.9,34.411,-60.247,3.5317,-3.1284,3.5773,-2.9921
32,32.113,-60.808,3.5901,-3.1871,3.5773,-2.9921
32.1,34.07,-56.511,3.4103,-3.205,3.5773,-2.9921
32.2,32.46,-56.942,3.4755,-2.9718,3.5773,-2.9921
32.3,35.315,-56.713,3.4524,-2.9239,3.5773,-2.9921
32.4,35.705,-59.001,3.6925,-2.9119,3.5773,-2.9921
32.5,34.909,-60.919,3.8498,-2.9402,3.5773,-2.9921
32.6,34.867,-60.555,3.8539,-2.9996,3.5773,-2.9921
32.7,35.27,-60.038,3.8328,-2.9771,3.5773,-2.9921
32.8,32.484,-61.397,3.863,-2.9444,3.5773,-2.9921
32.9,34.382,-62.24,3.6586,-3.0312,3.5773,-2.9921
33,33.992,-60.947,3.6839,-3.251,3.5773,-2.9921
33.1,35.652,-59.282,3.5917,-3.1655,3.5773,-2.9921
33.2,33.719,-61.017,3.7107,-3.074,3.5773,-2.9921
33.3,37.33,-60.465,3.6411,-3.1229,3.5773,-2.9921
33.4,34.912,-60.792,3.8884,-3.1317,3.5773,-2.9921
33.5,36.119,-62.367,3.8102,-2.9967,3.5773,-2.9921
33.6,34.7,-61.717,3.9153,-3.1553,3.5773,-2.9921
33.7,31.544,-61.799,3.7985,-3.0595,3.5773,-2.9921
33.8,34.471,-59.97,3.5104,-3.127,3.5773,-2.9921
33.9,33.847,-59.034,3.5848,-3.178,3.5773,-2.9921
34,31.251,-58.26,3.5539,-3.0602,3.5773,-2.9921
34.1,33.417,-56.09,3.3626,-2.9963,3.5773,-2.9921
34.2,33.441,-57.583,3.4665,-2.9323,3.5773,-2.9921
34.3,32.663,-56.96,3.5419,-2.976,3.5773,-2.9921
34.4,35.225,-56.997,3.5012,-2.8821,3.5773,-2.9921
34.5,31.958,-58.138,3.7235,-2.8959,3.5773,-2.9921
34.6,31.191,-56.145,3.561,-2.8455,3.5773,-2.9921
34.7,32.288,-56.855,3.4322,-2.7795,3.5773,-2.9921
34.8,33.603,-57.257,3.4799,-2.9119,3.5773,-2.9921
34.9,32.312,-57.894,3.5688,-2.9367,3.5773,-2.9921
35,32.581,-56.319,3.4988,-2.9347,3.5773,-2.9921
35.1,30.81,-56.766,3.4863,-2.8505,3.5773,-2.9921
35.2,36.045,-56.201,3.3615,-2.8812,3.5773,-2.9921
35.3,36.808,-60.48,3.7212,-2.9223,3.5773,-2.9921
